img_path,file,src_age,src_gender,src_race,src_timestamp,pred_race,pred_gender,pred_age_DF_only,pred_age_grp,pred_age_lower,pred_age_upper,pred_model
part1\11_0_4_20170103200621488.jpg,11_0_4_20170103200621488.jpg,11,Male,Other,2.017010320062149e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170103200517422.jpg,11_1_0_20170103200517422.jpg,11,Female,White,2.0170103200517424e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109203319557.jpg,11_1_0_20170109203319557.jpg,11,Female,White,2.017010920331956e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109203327397.jpg,11_1_0_20170109203327397.jpg,11,Female,White,2.01701092033274e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109203353740.jpg,11_1_0_20170109203353740.jpg,11,Female,White,2.017010920335374e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109203400684.jpg,11_1_0_20170109203400684.jpg,11,Female,White,2.0170109203400684e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109203422194.jpg,11_1_0_20170109203422194.jpg,11,Female,White,2.017010920342219e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109203919852.jpg,11_1_0_20170109203919852.jpg,11,Female,White,2.017010920391985e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109204030951.jpg,11_1_0_20170109204030951.jpg,11,Female,White,2.017010920403095e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109204123358.jpg,11_1_0_20170109204123358.jpg,11,Female,White,2.017010920412336e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109204523092.jpg,11_1_0_20170109204523092.jpg,11,Female,White,2.017010920452309e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109204546617.jpg,11_1_0_20170109204546617.jpg,11,Female,White,2.0170109204546616e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109204611305.jpg,11_1_0_20170109204611305.jpg,11,Female,White,2.0170109204611304e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109204614249.jpg,11_1_0_20170109204614249.jpg,11,Female,White,2.017010920461425e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109204641514.jpg,11_1_0_20170109204641514.jpg,11,Female,White,2.017010920464151e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109204833458.jpg,11_1_0_20170109204833458.jpg,11,Female,White,2.0170109204833456e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109204927071.jpg,11_1_0_20170109204927071.jpg,11,Female,White,2.017010920492707e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205013531.jpg,11_1_0_20170109205013531.jpg,11,Female,White,2.017010920501353e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205122664.jpg,11_1_0_20170109205122664.jpg,11,Female,White,2.0170109205122664e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205125500.jpg,11_1_0_20170109205125500.jpg,11,Female,White,2.01701092051255e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109205136852.jpg,11_1_0_20170109205136852.jpg,11,Female,White,2.017010920513685e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170109205211093.jpg,11_1_0_20170109205211093.jpg,11,Female,White,2.017010920521109e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205214234.jpg,11_1_0_20170109205214234.jpg,11,Female,White,2.017010920521423e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205216790.jpg,11_1_0_20170109205216790.jpg,11,Female,White,2.017010920521679e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205247087.jpg,11_1_0_20170109205247087.jpg,11,Female,White,2.017010920524709e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205438571.jpg,11_1_0_20170109205438571.jpg,11,Female,White,2.017010920543857e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\11_1_0_20170109205441860.jpg,11_1_0_20170109205441860.jpg,11,Female,White,2.017010920544186e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\11_1_0_20170110224810583.jpg,11_1_0_20170110224810583.jpg,11,Female,White,2.0170110224810584e+16,White,Male,,3-9,3.0,9.0,FairFace
part1\11_1_1_20170109203712835.jpg,11_1_1_20170109203712835.jpg,11,Female,Black,2.017010920371284e+16,Black,Female,,3-9,3.0,9.0,FairFace
part1\11_1_2_20170104005111615.jpg,11_1_2_20170104005111615.jpg,11,Female,Asian,2.0170104005111616e+16,Asian,Female,,3-9,3.0,9.0,FairFace
part1\11_1_3_20170104222911112.jpg,11_1_3_20170104222911112.jpg,11,Female,Indian,2.017010422291111e+16,Indian,Female,,10-19,10.0,19.0,FairFace
part1\11_1_3_20170104223632543.jpg,11_1_3_20170104223632543.jpg,11,Female,Indian,2.0170104223632544e+16,Indian,Female,,3-9,3.0,9.0,FairFace
part1\11_1_4_20161223225953124.jpg,11_1_4_20161223225953124.jpg,11,Female,Other,2.0161223225953124e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\11_1_4_20170103201747167.jpg,11_1_4_20170103201747167.jpg,11,Female,Other,2.017010320174717e+16,Indian,Female,,3-9,3.0,9.0,FairFace
part1\11_1_4_20170103212554964.jpg,11_1_4_20170103212554964.jpg,11,Female,Other,2.0170103212554964e+16,Indian,Female,,3-9,3.0,9.0,FairFace
part1\11_1_4_20170103233340363.jpg,11_1_4_20170103233340363.jpg,11,Female,Other,2.0170103233340364e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\11_1_4_20170104005813063.jpg,11_1_4_20170104005813063.jpg,11,Female,Other,2.0170104005813064e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\11_1_4_20170109201611941.jpg,11_1_4_20170109201611941.jpg,11,Female,Other,2.017010920161194e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_0_0_20170103200900511.jpg,12_0_0_20170103200900511.jpg,12,Male,White,2.017010320090051e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170103201859385.jpg,12_0_0_20170103201859385.jpg,12,Male,White,2.0170103201859384e+16,Other,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170104013257914.jpg,12_0_0_20170104013257914.jpg,12,Male,White,2.017010401325791e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170109213205384.jpg,12_0_0_20170109213205384.jpg,12,Male,White,2.0170109213205384e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110215606404.jpg,12_0_0_20170110215606404.jpg,12,Male,White,2.0170110215606404e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110215739155.jpg,12_0_0_20170110215739155.jpg,12,Male,White,2.017011021573916e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110220108459.jpg,12_0_0_20170110220108459.jpg,12,Male,White,2.017011022010846e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110221819113.jpg,12_0_0_20170110221819113.jpg,12,Male,White,2.017011022181911e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110224603045.jpg,12_0_0_20170110224603045.jpg,12,Male,White,2.0170110224603044e+16,White,Male,,3-9,3.0,9.0,FairFace
part1\12_0_0_20170110224804208.jpg,12_0_0_20170110224804208.jpg,12,Male,White,2.017011022480421e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_0_0_20170110224833703.jpg,12_0_0_20170110224833703.jpg,12,Male,White,2.0170110224833704e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110224843637.jpg,12_0_0_20170110224843637.jpg,12,Male,White,2.017011022484364e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110225028524.jpg,12_0_0_20170110225028524.jpg,12,Male,White,2.0170110225028524e+16,White,Male,,3-9,3.0,9.0,FairFace
part1\12_0_0_20170110225049785.jpg,12_0_0_20170110225049785.jpg,12,Male,White,2.0170110225049784e+16,White,Male,,3-9,3.0,9.0,FairFace
part1\12_0_0_20170110225257257.jpg,12_0_0_20170110225257257.jpg,12,Male,White,2.0170110225257256e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110225330874.jpg,12_0_0_20170110225330874.jpg,12,Male,White,2.017011022533087e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110225348936.jpg,12_0_0_20170110225348936.jpg,12,Male,White,2.0170110225348936e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_0_0_20170110225540554.jpg,12_0_0_20170110225540554.jpg,12,Male,White,2.017011022554055e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110225553717.jpg,12_0_0_20170110225553717.jpg,12,Male,White,2.017011022555372e+16,Asian,Female,,10-19,10.0,19.0,FairFace
part1\12_0_0_20170110232735095.jpg,12_0_0_20170110232735095.jpg,12,Male,White,2.0170110232735096e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\12_0_1_20170110224244673.jpg,12_0_1_20170110224244673.jpg,12,Male,Black,2.017011022424467e+16,Black,Male,,10-19,10.0,19.0,FairFace
part1\12_0_1_20170110225335956.jpg,12_0_1_20170110225335956.jpg,12,Male,Black,2.017011022533596e+16,Black,Male,,10-19,10.0,19.0,FairFace
part1\12_0_2_20161219212833549.jpg,12_0_2_20161219212833549.jpg,12,Male,Asian,2.0161219212833548e+16,Asian,Male,,3-9,3.0,9.0,FairFace
part1\12_0_2_20170104012525810.jpg,12_0_2_20170104012525810.jpg,12,Male,Asian,2.017010401252581e+16,Asian,Male,,10-19,10.0,19.0,FairFace
part1\12_0_2_20170104013228314.jpg,12_0_2_20170104013228314.jpg,12,Male,Asian,2.017010401322831e+16,Asian,Male,,10-19,10.0,19.0,FairFace
part1\12_0_2_20170105000510274.jpg,12_0_2_20170105000510274.jpg,12,Male,Asian,2.017010500051027e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_0_3_20170104013451506.jpg,12_0_3_20170104013451506.jpg,12,Male,Indian,2.0170104013451504e+16,Indian,Male,,10-19,10.0,19.0,FairFace
part1\12_0_3_20170104225715968.jpg,12_0_3_20170104225715968.jpg,12,Male,Indian,2.017010422571597e+16,Indian,Male,,3-9,3.0,9.0,FairFace
part1\12_0_3_20170104225802393.jpg,12_0_3_20170104225802393.jpg,12,Male,Indian,2.017010422580239e+16,Indian,Male,,10-19,10.0,19.0,FairFace
part1\12_0_3_20170104230255729.jpg,12_0_3_20170104230255729.jpg,12,Male,Indian,2.017010423025573e+16,Indian,Male,,10-19,10.0,19.0,FairFace
part1\12_0_4_20170103200538198.jpg,12_0_4_20170103200538198.jpg,12,Male,Other,2.01701032005382e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_0_4_20170103200555927.jpg,12_0_4_20170103200555927.jpg,12,Male,Other,2.017010320055593e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_0_4_20170103200626630.jpg,12_0_4_20170103200626630.jpg,12,Male,Other,2.017010320062663e+16,Asian,Male,,3-9,3.0,9.0,FairFace
part1\12_0_4_20170103200908168.jpg,12_0_4_20170103200908168.jpg,12,Male,Other,2.017010320090817e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_0_4_20170103201607807.jpg,12_0_4_20170103201607807.jpg,12,Male,Other,2.017010320160781e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_0_4_20170103201824880.jpg,12_0_4_20170103201824880.jpg,12,Male,Other,2.017010320182488e+16,Other,Male,,10-19,10.0,19.0,FairFace
part1\12_0_4_20170103205745050.jpg,12_0_4_20170103205745050.jpg,12,Male,Other,2.017010320574505e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170102234319611.jpg,12_1_0_20170102234319611.jpg,12,Female,White,2.017010223431961e+16,White,Female,,20-29,20.0,29.0,FairFace
part1\12_1_0_20170102234723371.jpg,12_1_0_20170102234723371.jpg,12,Female,White,2.017010223472337e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170103175441790.jpg,12_1_0_20170103175441790.jpg,12,Female,White,2.017010317544179e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170103200659679.jpg,12_1_0_20170103200659679.jpg,12,Female,White,2.017010320065968e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170103200711205.jpg,12_1_0_20170103200711205.jpg,12,Female,White,2.0170103200711204e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170103200742207.jpg,12_1_0_20170103200742207.jpg,12,Female,White,2.017010320074221e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170103200944175.jpg,12_1_0_20170103200944175.jpg,12,Female,White,2.0170103200944176e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170104005520631.jpg,12_1_0_20170104005520631.jpg,12,Female,White,2.017010400552063e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170104005712405.jpg,12_1_0_20170104005712405.jpg,12,Female,White,2.0170104005712404e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170104012017177.jpg,12_1_0_20170104012017177.jpg,12,Female,White,2.0170104012017176e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170104013219930.jpg,12_1_0_20170104013219930.jpg,12,Female,White,2.017010401321993e+16,Asian,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170104013410523.jpg,12_1_0_20170104013410523.jpg,12,Female,White,2.0170104013410524e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109193530060.jpg,12_1_0_20170109193530060.jpg,12,Female,White,2.017010919353006e+16,White,Female,,20-29,20.0,29.0,FairFace
part1\12_1_0_20170109200852145.jpg,12_1_0_20170109200852145.jpg,12,Female,White,2.0170109200852144e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109200904988.jpg,12_1_0_20170109200904988.jpg,12,Female,White,2.0170109200904988e+16,White,Female,,20-29,20.0,29.0,FairFace
part1\12_1_0_20170109200926532.jpg,12_1_0_20170109200926532.jpg,12,Female,White,2.017010920092653e+16,White,Female,,20-29,20.0,29.0,FairFace
part1\12_1_0_20170109201114375.jpg,12_1_0_20170109201114375.jpg,12,Female,White,2.0170109201114376e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109201553786.jpg,12_1_0_20170109201553786.jpg,12,Female,White,2.0170109201553784e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109201611941.jpg,12_1_0_20170109201611941.jpg,12,Female,White,2.017010920161194e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109203240213.jpg,12_1_0_20170109203240213.jpg,12,Female,White,2.017010920324021e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109203306886.jpg,12_1_0_20170109203306886.jpg,12,Female,White,2.017010920330689e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109203310061.jpg,12_1_0_20170109203310061.jpg,12,Female,White,2.017010920331006e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109203338340.jpg,12_1_0_20170109203338340.jpg,12,Female,White,2.017010920333834e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109203424756.jpg,12_1_0_20170109203424756.jpg,12,Female,White,2.017010920342476e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109203536309.jpg,12_1_0_20170109203536309.jpg,12,Female,White,2.0170109203536308e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109203606169.jpg,12_1_0_20170109203606169.jpg,12,Female,White,2.017010920360617e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109203628860.jpg,12_1_0_20170109203628860.jpg,12,Female,White,2.017010920362886e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109203631496.jpg,12_1_0_20170109203631496.jpg,12,Female,White,2.0170109203631496e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109203700059.jpg,12_1_0_20170109203700059.jpg,12,Female,White,2.017010920370006e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109203709140.jpg,12_1_0_20170109203709140.jpg,12,Female,White,2.017010920370914e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109204113685.jpg,12_1_0_20170109204113685.jpg,12,Female,White,2.0170109204113684e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109204206273.jpg,12_1_0_20170109204206273.jpg,12,Female,White,2.017010920420627e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109204241570.jpg,12_1_0_20170109204241570.jpg,12,Female,White,2.017010920424157e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109204428993.jpg,12_1_0_20170109204428993.jpg,12,Female,White,2.017010920442899e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109204431716.jpg,12_1_0_20170109204431716.jpg,12,Female,White,2.017010920443172e+16,White,Male,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109204507030.jpg,12_1_0_20170109204507030.jpg,12,Female,White,2.017010920450703e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109204750280.jpg,12_1_0_20170109204750280.jpg,12,Female,White,2.017010920475028e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109204805155.jpg,12_1_0_20170109204805155.jpg,12,Female,White,2.017010920480516e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109204815030.jpg,12_1_0_20170109204815030.jpg,12,Female,White,2.017010920481503e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109205043077.jpg,12_1_0_20170109205043077.jpg,12,Female,White,2.017010920504308e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109205045850.jpg,12_1_0_20170109205045850.jpg,12,Female,White,2.017010920504585e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109205056743.jpg,12_1_0_20170109205056743.jpg,12,Female,White,2.0170109205056744e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109205104124.jpg,12_1_0_20170109205104124.jpg,12,Female,White,2.0170109205104124e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109205130906.jpg,12_1_0_20170109205130906.jpg,12,Female,White,2.0170109205130904e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109212505669.jpg,12_1_0_20170109212505669.jpg,12,Female,White,2.0170109212505668e+16,White,Female,,3-9,3.0,9.0,FairFace
part1\12_1_0_20170109213205384.jpg,12_1_0_20170109213205384.jpg,12,Female,White,2.0170109213205384e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109213526011.jpg,12_1_0_20170109213526011.jpg,12,Female,White,2.017010921352601e+16,White,Female,,20-29,20.0,29.0,FairFace
part1\12_1_0_20170109214236402.jpg,12_1_0_20170109214236402.jpg,12,Female,White,2.01701092142364e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\12_1_0_20170109214435512.jpg,12_1_0_20170109214435512.jpg,12,Female,White,2.017010921443551e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_1_20170109204024091.jpg,12_1_1_20170109204024091.jpg,12,Female,Black,2.017010920402409e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_1_20170109204809866.jpg,12_1_1_20170109204809866.jpg,12,Female,Black,2.0170109204809864e+16,Black,Female,,3-9,3.0,9.0,FairFace
part1\12_1_1_20170109214204794.jpg,12_1_1_20170109214204794.jpg,12,Female,Black,2.017010921420479e+16,Black,Female,,20-29,20.0,29.0,FairFace
part1\12_1_1_20170109214642524.jpg,12_1_1_20170109214642524.jpg,12,Female,Black,2.0170109214642524e+16,Other,Female,,20-29,20.0,29.0,FairFace
part1\12_1_2_20170103200649030.jpg,12_1_2_20170103200649030.jpg,12,Female,Asian,2.017010320064903e+16,Asian,Female,,10-19,10.0,19.0,FairFace
part1\12_1_2_20170103200922406.jpg,12_1_2_20170103200922406.jpg,12,Female,Asian,2.017010320092241e+16,Asian,Female,,3-9,3.0,9.0,FairFace
part1\12_1_2_20170103201240488.jpg,12_1_2_20170103201240488.jpg,12,Female,Asian,2.017010320124049e+16,Asian,Female,,10-19,10.0,19.0,FairFace
part1\12_1_2_20170104012405785.jpg,12_1_2_20170104012405785.jpg,12,Female,Asian,2.0170104012405784e+16,Asian,Female,,3-9,3.0,9.0,FairFace
part1\12_1_2_20170109203838187.jpg,12_1_2_20170109203838187.jpg,12,Female,Asian,2.0170109203838188e+16,White,Female,,10-19,10.0,19.0,FairFace
part1\12_1_2_20170109214246240.jpg,12_1_2_20170109214246240.jpg,12,Female,Asian,2.017010921424624e+16,Asian,Female,,3-9,3.0,9.0,FairFace
part1\12_1_3_20161220222343139.jpg,12_1_3_20161220222343139.jpg,12,Female,Indian,2.016122022234314e+16,Indian,Female,,10-19,10.0,19.0,FairFace
part1\12_1_3_20170104012400657.jpg,12_1_3_20170104012400657.jpg,12,Female,Indian,2.0170104012400656e+16,Indian,Female,,3-9,3.0,9.0,FairFace
part1\12_1_3_20170104013517483.jpg,12_1_3_20170104013517483.jpg,12,Female,Indian,2.0170104013517484e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\12_1_3_20170104221704334.jpg,12_1_3_20170104221704334.jpg,12,Female,Indian,2.0170104221704336e+16,Indian,Female,,10-19,10.0,19.0,FairFace
part1\12_1_3_20170104221910239.jpg,12_1_3_20170104221910239.jpg,12,Female,Indian,2.017010422191024e+16,Indian,Female,,10-19,10.0,19.0,FairFace
part1\12_1_3_20170104223448631.jpg,12_1_3_20170104223448631.jpg,12,Female,Indian,2.017010422344863e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_3_20170104223643593.jpg,12_1_3_20170104223643593.jpg,12,Female,Indian,2.017010422364359e+16,Indian,Female,,10-19,10.0,19.0,FairFace
part1\12_1_4_20161223230033380.jpg,12_1_4_20161223230033380.jpg,12,Female,Other,2.016122323003338e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\12_1_4_20170103200721583.jpg,12_1_4_20170103200721583.jpg,12,Female,Other,2.0170103200721584e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\12_1_4_20170103200804119.jpg,12_1_4_20170103200804119.jpg,12,Female,Other,2.017010320080412e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_4_20170104011715593.jpg,12_1_4_20170104011715593.jpg,12,Female,Other,2.017010401171559e+16,Other,Female,,3-9,3.0,9.0,FairFace
part1\12_1_4_20170109214232071.jpg,12_1_4_20170109214232071.jpg,12,Female,Other,2.017010921423207e+16,Other,Female,,10-19,10.0,19.0,FairFace
part1\13_0_0_20170103200413990.jpg,13_0_0_20170103200413990.jpg,13,Male,White,2.017010320041399e+16,White,Male,,10-19,10.0,19.0,FairFace
part1\13_0_0_20170103200550455.jpg,13_0_0_20170103200550455.jpg,13,Male,White,2.0170103200550456e+16,Other,Male,,3-9,3.0,9.0,FairFace
part1\13_0_0_20170103200631336.jpg,13_0_0_20170103200631336.jpg,13,Male,White,2.0170103200631336e+16,White,Male,,3-9,3.0,9.0,FairFace
part1\13_0_0_20170103200856687.jpg,13_0_0_20170103200856687.jpg,13,Male,White,2.017010320085669e+16,Other,Male,,10-19,10.0,19.0,FairFace
part1\13_0_0_20170103201032542.jpg,13_0_0_20170103201032542.jpg,13,Male,White,2.0170103201032544e+16,Other,Male,,10-19,10.0,19.0,FairFace
part1\13_0_0_20170104003724576.jpg,13_0_0_20170104003724576.jpg,13,Male,White,2.0170104003724576e+16,Other,Male,,10-19,10.0,19.0,FairFace
